Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,24.0,339.0,531.0,0.13517134800349595
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,22.0,579.0,931.0,0.28123728000355186
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,16,3.0,3.0,7.0,0.002837783998984378
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,22.0,383.0,606.0,0.15835481599788181
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,26.0,1035.0,1588.0,0.48927404599817237
tile,LRTAStar,manhattan,9,inf,0.0,0.0,97.50204021199897
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,20.0,549.0,890.0,0.2632695619977312
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,24.0,1079.0,1700.0,0.47878974900231697
tile,LRTAStar,manhattan,9,inf,0.0,0.0,75.39112877500156
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,22.0,368.0,588.0,0.1490058589988621
tile,LRTAStar,manhattan,9,inf,0.0,0.0,78.63891468600195
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
tile,AStar,manhattan,9,24.0,953.0,1491.0,0.41923518099793
tile,LRTAStar,manhattan,9,inf,0.0,0.0,323.33144580299995
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,6,5.0,11.0,46.0,0.0017137480026576668
pancake,LRTAStar,gap,6,inf,0.0,0.0,310.1047401229953
